Timestamp;GPS (latitude);GPS (longitude);GPS (altitude_m);GPS (satellites);GPS (hdop);GPS (fix);Temperature intern (degC);Humidity intern (%relH);Pressure intern (mbar);Temperature extern (degC);Humidity extern (%relH);Pressure extern (mbar);SCD30 CO2 (ppm);SCD30 Temperature (degC);SDC30 Humidity (%relH);Vaisala GMP252 CO2 (ppm);SMT100 WaterContent (vol %);SMT100 Temperature (degC);SMT100 Permittivity dielectric coefficient;BatteryLevel (%)
sampling period: 10000ms

13.04.2025 08:19:47;53.25412;13.47541;83.00000;11;1.00;1;17.21;64.25;997.03;20.50;48.09;997.64;392.00;19.53;53.93;0.00;50.00;25.00;60.00;69;
13.04.2025 08:19:57;53.25412;13.47541;83.10000;10;1.00;1;17.25;65.12;997.03;20.55;48.45;997.63;393.00;19.58;55.26;0.00;50.00;25.00;60.00;69;
13.04.2025 08:20:07;53.25412;13.47541;83.20000;10;1.00;1;17.29;66.94;997.03;20.60;48.47;997.63;391.00;19.60;57.96;0.00;50.00;25.00;60.00;73;
13.04.2025 08:20:17;53.25412;13.47541;83.30000;8;1.00;1;17.33;67.64;997.02;20.65;48.37;997.62;393.00;19.65;58.20;0.00;50.00;25.00;60.00;73;
13.04.2025 08:20:27;53.25412;13.47542;83.60000;9;1.00;1;17.37;65.01;997.02;20.66;49.70;997.59;392.00;19.69;53.64;0.00;50.00;25.00;60.00;73;
13.04.2025 08:20:37;53.25412;13.47532;83.40000;11;1.00;1;17.41;63.06;997.02;20.67;49.52;997.57;392.00;19.74;51.31;0.00;50.00;25.00;60.00;73;
13.04.2025 08:20:47;53.25408;13.47509;82.70000;11;1.00;1;17.44;61.84;997.03;20.65;47.61;997.54;392.00;19.74;51.05;0.00;50.00;25.00;60.00;74;
13.04.2025 08:20:57;53.25409;13.47511;82.60000;10;1.00;1;17.47;63.21;997.02;20.61;46.38;997.52;393.00;19.77;53.61;0.00;50.00;25.00;60.00;73;
13.04.2025 08:21:07;53.25408;13.47511;82.40000;11;1.00;1;17.50;65.26;997.02;20.56;47.83;997.51;393.00;19.79;56.57;0.00;50.00;25.00;60.00;73;
13.04.2025 08:21:17;53.25408;13.47511;82.20000;10;1.00;1;17.53;67.32;997.01;20.52;47.93;997.50;393.00;19.81;58.36;0.00;50.00;25.00;60.00;74;
13.04.2025 08:21:27;53.25408;13.47511;82.20000;11;1.00;1;17.56;69.04;997.01;20.47;47.58;997.49;394.00;19.83;59.93;0.00;50.00;25.00;60.00;74;
13.04.2025 08:21:37;53.25408;13.47511;82.20000;11;1.00;1;17.59;70.47;997.01;20.42;48.23;997.48;395.00;19.86;61.39;0.00;50.00;25.00;60.00;74;
13.04.2025 08:21:47;53.25409;13.47511;82.40000;11;1.00;1;17.62;71.64;997.01;20.37;48.37;997.48;397.00;19.87;62.32;0.00;50.00;25.00;60.00;73;
13.04.2025 08:21:57;53.25409;13.47511;82.40000;11;1.00;1;17.65;72.61;997.01;20.32;48.50;997.49;397.00;19.91;63.40;0.00;50.00;25.00;60.00;73;
13.04.2025 08:22:07;53.25409;13.47511;82.40000;11;1.00;1;17.68;73.45;997.01;20.28;48.65;997.48;398.00;19.91;63.98;0.00;50.00;25.00;60.00;74;
13.04.2025 08:22:17;53.25409;13.47511;82.30000;10;1.00;1;17.71;74.16;997.02;20.24;48.32;997.47;400.00;19.93;64.55;0.00;50.00;25.00;60.00;74;
13.04.2025 08:22:27;53.25409;13.47511;82.20000;10;1.00;1;17.74;74.76;997.01;20.20;48.54;997.46;401.00;19.93;65.23;0.00;50.00;25.00;60.00;73;
13.04.2025 08:22:37;53.25409;13.47512;82.30000;9;1.00;1;17.77;75.33;997.01;20.15;48.24;997.45;402.00;19.96;65.69;0.00;50.00;25.00;60.00;73;
13.04.2025 08:22:47;53.25409;13.47512;82.30000;10;1.00;1;17.80;75.80;997.01;20.10;48.02;997.45;403.00;19.97;66.18;0.00;50.00;25.00;60.00;73;
